Datetime,"('Adj Close', 'AAL')","('Adj Close', 'AAPL')","('Adj Close', 'AMD')","('Adj Close', 'AMZN')","('Adj Close', 'BA')","('Adj Close', 'BABA')","('Adj Close', 'BAC')","('Adj Close', 'BRK-B')","('Adj Close', 'DDOG')","('Adj Close', 'FB')","('Adj Close', 'GILD')","('Adj Close', 'HON')","('Adj Close', 'MRNA')","('Adj Close', 'MSFT')","('Adj Close', 'NIO')","('Adj Close', 'NKLA')","('Adj Close', 'PFE')","('Adj Close', 'TSLA')","('Adj Close', 'WFC')","('Adj Close', 'ZM')","('Close', 'AAL')","('Close', 'AAPL')","('Close', 'AMD')","('Close', 'AMZN')","('Close', 'BA')","('Close', 'BABA')","('Close', 'BAC')","('Close', 'BRK-B')","('Close', 'DDOG')","('Close', 'FB')","('Close', 'GILD')","('Close', 'HON')","('Close', 'MRNA')","('Close', 'MSFT')","('Close', 'NIO')","('Close', 'NKLA')","('Close', 'PFE')","('Close', 'TSLA')","('Close', 'WFC')","('Close', 'ZM')","('High', 'AAL')","('High', 'AAPL')","('High', 'AMD')","('High', 'AMZN')","('High', 'BA')","('High', 'BABA')","('High', 'BAC')","('High', 'BRK-B')","('High', 'DDOG')","('High', 'FB')","('High', 'GILD')","('High', 'HON')","('High', 'MRNA')","('High', 'MSFT')","('High', 'NIO')","('High', 'NKLA')","('High', 'PFE')","('High', 'TSLA')","('High', 'WFC')","('High', 'ZM')","('Low', 'AAL')","('Low', 'AAPL')","('Low', 'AMD')","('Low', 'AMZN')","('Low', 'BA')","('Low', 'BABA')","('Low', 'BAC')","('Low', 'BRK-B')","('Low', 'DDOG')","('Low', 'FB')","('Low', 'GILD')","('Low', 'HON')","('Low', 'MRNA')","('Low', 'MSFT')","('Low', 'NIO')","('Low', 'NKLA')","('Low', 'PFE')","('Low', 'TSLA')","('Low', 'WFC')","('Low', 'ZM')","('Open', 'AAL')","('Open', 'AAPL')","('Open', 'AMD')","('Open', 'AMZN')","('Open', 'BA')","('Open', 'BABA')","('Open', 'BAC')","('Open', 'BRK-B')","('Open', 'DDOG')","('Open', 'FB')","('Open', 'GILD')","('Open', 'HON')","('Open', 'MRNA')","('Open', 'MSFT')","('Open', 'NIO')","('Open', 'NKLA')","('Open', 'PFE')","('Open', 'TSLA')","('Open', 'WFC')","('Open', 'ZM')","('Volume', 'AAL')","('Volume', 'AAPL')","('Volume', 'AMD')","('Volume', 'AMZN')","('Volume', 'BA')","('Volume', 'BABA')","('Volume', 'BAC')","('Volume', 'BRK-B')","('Volume', 'DDOG')","('Volume', 'FB')","('Volume', 'GILD')","('Volume', 'HON')","('Volume', 'MRNA')","('Volume', 'MSFT')","('Volume', 'NIO')","('Volume', 'NKLA')","('Volume', 'PFE')","('Volume', 'TSLA')","('Volume', 'WFC')","('Volume', 'ZM')"
2020-12-15 14:35:00-05:00,16.9982,127.49,97.3734,3154.73,231.846,253.665,28.745,225.4564,100.16,274.0643,59.475,214.66,147.2726,213.3066,42.975,16.53,38.7117,634.4107,29.685,396.56,16.9982,127.49,97.3734,3154.73,231.846,253.665,28.745,225.4564,100.16,274.0643,59.475,214.66,147.2726,213.3066,42.975,16.53,38.7117,634.4107,29.685,396.56,17.0,127.5,97.4499,3155.73,231.94,253.86,28.755,225.52,101.0,274.17,59.5001,214.9,147.45,213.37,42.98,16.55,38.73,635.0,29.71,397.156,16.95,127.24,97.29,3152.665,231.66,253.63,28.73,225.38,100.06,272.595,59.46,214.64,146.25,213.2521,42.81,16.49,38.66,633.48,29.68,396.51,16.97,127.2652,97.29,3152.865,231.66,253.71,28.73,225.38,101.0,272.595,59.47,214.7664,146.7984,213.285,42.8192,16.5,38.665,633.48,29.69,396.65,638315,1663345,383172,49624,67471,66576,260027,33486,91784,511876,85363,13542,316843,126838,518176,48707,356823,248630,552480,15752
2020-12-15 14:40:00-05:00,16.99,127.34,97.35,3159.27,231.82,253.82,28.74,225.525,100.05,273.895,59.495,214.47,147.5956,213.41,43.0485,16.5878,38.7,635.59,29.7001,396.63,16.99,127.34,97.35,3159.27,231.82,253.82,28.74,225.525,100.05,273.895,59.495,214.47,147.5956,213.41,43.0485,16.5878,38.7,635.59,29.7001,396.63,17.01,127.5,97.42,3159.27,231.94,253.85,28.76,225.64,100.225,274.1199,59.51,214.8138,147.72,213.53,43.08,16.59,38.7484,635.88,29.71,397.0,16.97,127.32,97.3,3154.8201,231.58,253.59,28.7201,225.432,99.8998,273.52,59.48,214.47,147.2,213.31,42.93,16.51,38.7,634.35,29.68,396.0501,16.9926,127.4915,97.375,3154.8899,231.8434,253.675,28.74,225.433,100.13,274.0388,59.48,214.68,147.29,213.31,42.98,16.54,38.715,634.5,29.685,396.59,648110,1219697,244112,23690,94186,84897,368116,47633,60946,329642,43883,34185,239040,188764,940363,57399,440383,306587,362423,21614
2020-12-15 14:45:00-05:00,16.9419,127.4155,97.22,3162.6799,232.07,253.57,28.715,225.671,100.065,273.95,59.51,214.59,146.875,213.49,43.04,16.51,38.705,634.7799,29.69,396.524,16.9419,127.4155,97.22,3162.6799,232.07,253.57,28.715,225.671,100.065,273.95,59.51,214.59,146.875,213.49,43.04,16.51,38.705,634.7799,29.69,396.524,17.01,127.5,97.37,3162.99,232.5,253.89,28.745,225.74,100.21,274.16,59.525,214.66,147.59,213.53,43.1199,16.5885,38.73,635.6773,29.72,396.65,16.93,127.31,97.1701,3159.1399,231.781,253.57,28.71,225.5235,99.98,273.88,59.48,214.48,146.8101,213.35,43.0,16.51,38.66,634.47,29.6624,396.25,16.995,127.3389,97.36,3159.75,231.79,253.83,28.74,225.5235,100.065,273.895,59.495,214.51,147.5501,213.39,43.05,16.58,38.705,635.6773,29.71,396.65,617617,1324815,253904,39389,217214,75162,237297,34579,23298,150439,69769,36479,193909,179546,818485,90202,481968,195069,392179,13820
2020-12-15 14:50:00-05:00,16.925,127.28,97.3837,3162.365,231.695,253.82,28.685,225.505,100.4,273.85,59.5,214.42,147.24,213.32,43.16,16.53,38.615,636.105,29.645,396.6801,16.925,127.28,97.3837,3162.365,231.695,253.82,28.685,225.505,100.4,273.85,59.5,214.42,147.24,213.32,43.16,16.53,38.615,636.105,29.645,396.6801,16.97,127.4199,97.4,3163.1604,232.18,253.83,28.72,225.68,100.43,274.06,59.519,214.6286,147.4512,213.4921,43.2,16.57,38.71,636.37,29.695,396.99,16.91,127.2,97.17,3160.6201,231.5735,253.5301,28.665,225.47,100.034,273.74,59.4611,214.4,146.7,213.3,43.02,16.51,38.61,634.66,29.64,396.165,16.945,127.4111,97.215,3162.6799,232.0799,253.58,28.715,225.66,100.06,273.96,59.51,214.57,146.875,213.49,43.0475,16.51,38.7,634.725,29.6859,396.42,634498,1044874,325484,22263,90656,81746,451658,39315,27233,153741,42404,21365,210458,169101,745030,66716,352323,319492,426787,16198
2020-12-15 14:55:00-05:00,16.97,127.23,97.58,3164.5383,231.4181,253.69,28.665,225.26,100.48,273.625,59.4037,214.38,147.4652,213.41,43.1916,16.52,38.6315,638.9,29.665,396.945,16.97,127.23,97.58,3164.5383,231.4181,253.69,28.665,225.26,100.48,273.625,59.4037,214.38,147.4652,213.41,43.1916,16.52,38.6315,638.9,29.665,396.945,16.97,127.33,97.605,3164.99,231.85,253.92,28.695,225.52,100.7,273.92,59.495,214.52,147.5124,213.45,43.29,16.57,38.65,638.9,29.67,397.36,16.9,127.22,97.36,3162.4451,231.26,253.68,28.66,225.2559,100.39,273.51,59.3924,214.28,146.8501,213.3,43.14,16.51,38.6,635.89,29.64,396.6201,16.925,127.275,97.39,3162.4451,231.72,253.8,28.685,225.51,100.39,273.8,59.495,214.44,147.28,213.31,43.17,16.53,38.615,636.06,29.65,396.71,613271,932882,515253,29085,148717,72416,306616,53315,28786,172224,57964,18657,166189,109250,920156,86776,449609,514470,228832,52877
2020-12-15 15:00:00-05:00,16.945,127.15,97.5227,3156.3601,230.895,254.2876,28.695,225.11,100.675,273.195,59.445,214.23,147.94,213.414,43.2101,16.525,38.655,637.3499,29.665,397.15,16.945,127.15,97.5227,3156.3601,230.895,254.2876,28.695,225.11,100.675,273.195,59.445,214.23,147.94,213.414,43.2101,16.525,38.655,637.3499,29.665,397.15,17.0,127.4,97.7,3166.55,231.94,254.37,28.7,225.365,100.8,273.89,59.4851,214.52,148.2,213.65,43.36,16.64,38.68,639.8,29.7,397.66,16.94,127.1325,97.52,3156.3601,230.83,253.65,28.66,225.1,100.41,273.17,59.4,214.23,147.41,213.33,43.2,16.49,38.61,637.2057,29.66,396.72,16.965,127.225,97.58,3164.1433,231.42,253.685,28.665,225.27,100.465,273.65,59.4081,214.35,147.465,213.415,43.2,16.5111,38.635,638.76,29.665,397.18,710938,1155755,432001,43456,168138,125241,341075,43151,22715,202828,62651,39162,385048,239318,858943,254533,349032,715415,378707,51142
2020-12-15 15:05:00-05:00,16.97,127.0913,97.485,3160.73,230.89,254.2,28.725,225.22,100.7,273.5762,59.445,214.2005,147.2113,213.5499,43.305,16.55,38.678,636.645,29.73,396.43,16.97,127.0913,97.485,3160.73,230.89,254.2,28.725,225.22,100.7,273.5762,59.445,214.2005,147.2113,213.5499,43.305,16.55,38.678,636.645,29.73,396.43,16.99,127.25,97.6,3162.96,231.25,254.43,28.75,225.37,100.87,274.06,59.47,214.53,148.0195,213.7199,43.37,16.581,38.7,638.4299,29.7373,397.195,16.94,127.07,97.47,3156.5601,230.82,254.11,28.69,225.1,100.6421,273.19,59.425,214.2005,147.1488,213.4,43.2101,16.525,38.64,636.38,29.66,396.1,16.945,127.1501,97.53,3156.77,230.895,254.275,28.695,225.12,100.675,273.21,59.44,214.24,147.97,213.42,43.22,16.5289,38.655,637.3,29.6601,397.195,445116,1193654,382473,26554,103507,80704,420530,54554,22419,375846,79680,33968,212533,202665,785396,56690,405501,420331,489743,61305
2020-12-15 15:10:00-05:00,16.9764,127.135,97.41,3159.02,230.75,254.02,28.71,225.03,100.805,273.5079,59.435,214.25,146.65,213.6,43.425,16.55,38.635,636.1991,29.75,396.94,16.9764,127.135,97.41,3159.02,230.75,254.02,28.71,225.03,100.805,273.5079,59.435,214.25,146.65,213.6,43.425,16.55,38.635,636.1991,29.75,396.94,16.99,127.17,97.54,3160.2932,231.06,254.38,28.745,225.28,100.805,273.67,59.47,214.405,147.35,213.65,43.44,16.56,38.69,637.85,29.76,396.94,16.95,127.03,97.36,3156.885,230.7,253.96,28.71,224.97,100.64,273.2701,59.42,214.2,146.04,213.5035,43.3075,16.53,38.62,635.24,29.7224,396.11,16.97,127.105,97.49,3159.99,230.93,254.195,28.73,225.25,100.7,273.58,59.455,214.23,147.195,213.55,43.3099,16.55,38.675,636.6115,29.7224,396.39,326109,971461,266030,22930,115084,360759,200994,52421,16630,117060,49034,42453,362190,162375,815868,49640,428714,410057,375818,29721
2020-12-15 15:15:00-05:00,16.9735,127.455,97.33,3157.1699,230.6,254.08,28.69,224.91,100.805,273.45,59.405,213.99,146.025,213.54,43.5352,16.5201,38.6,636.2585,29.75,396.81,16.9735,127.455,97.33,3157.1699,230.6,254.08,28.69,224.91,100.805,273.45,59.405,213.99,146.025,213.54,43.5352,16.5201,38.6,636.2585,29.75,396.81,17.04,127.5,97.4694,3159.2151,231.13,254.16,28.74,225.15,100.94,273.6,59.445,214.26,147.03,213.68,43.68,16.58,38.67,637.32,29.77,397.5999,16.965,127.09,97.33,3157.1699,230.6,253.9054,28.68,224.86,100.69,273.1938,59.4,213.99,145.8001,213.53,43.42,16.51,38.5759,636.1101,29.74,396.5,16.98,127.14,97.42,3159.2151,230.8,254.02,28.715,225.04,100.78,273.53,59.44,214.25,146.6725,213.61,43.427,16.55,38.63,636.1101,29.745,396.87,1329267,1470386,277405,15639,99173,102040,400177,46730,16924,137986,53630,47597,442119,151644,2521238,70861,485583,305496,432510,26494
2020-12-15 15:20:00-05:00,16.97,127.603,97.505,3163.75,230.29,254.12,28.645,224.7,101.105,274.2,59.445,213.65,146.3501,214.0006,43.54,16.5689,38.595,637.63,29.7,398.18,16.97,127.603,97.505,3163.75,230.29,254.12,28.645,224.7,101.105,274.2,59.445,213.65,146.3501,214.0006,43.54,16.5689,38.595,637.63,29.7,398.18,16.99,127.62,97.5099,3164.6899,230.6767,254.27,28.695,224.92,101.15,274.21,59.46,214.0,146.48,214.03,43.64,16.57,38.61,637.75,29.76,398.27,16.95,127.38,97.32,3157.1201,230.28,254.09,28.635,224.68,100.82,273.3149,59.375,213.61,145.87,213.5,43.45,16.51,38.56,636.2834,29.69,396.8201,16.9746,127.45,97.33,3157.26,230.6324,254.09,28.695,224.91,100.82,273.44,59.4,213.995,146.04,213.53,43.525,16.5273,38.595,636.37,29.75,397.0,534787,1753959,333589,32626,163303,125379,476406,49989,31585,207336,134938,30821,238195,335909,1459317,65234,390573,244255,662806,38124
2020-12-15 15:25:00-05:00,16.9199,127.61,97.24,3161.9353,230.07,254.35,28.61,224.445,101.32,274.08,59.46,213.43,146.29,213.95,43.2844,16.515,38.5806,637.2676,29.63,398.88,16.9199,127.61,97.24,3161.9353,230.07,254.35,28.61,224.445,101.32,274.08,59.46,213.43,146.29,213.95,43.2844,16.515,38.5806,637.2676,29.63,398.88,16.99,127.64,97.52,3164.0249,230.36,254.41,28.65,224.72,101.42,274.64,59.485,213.76,146.52,214.05,43.56,16.58,38.62,638.6,29.71,398.9382,16.91,127.36,97.22,3160.5701,229.95,254.105,28.6,224.445,101.1,274.0268,59.435,213.43,145.7042,213.8951,43.16,16.51,38.58,636.61,29.62,398.1193,16.9778,127.61,97.51,3164.02,230.32,254.125,28.65,224.7,101.105,274.188,59.4409,213.615,146.395,214.01,43.5331,16.5604,38.597,637.8,29.7031,398.3,608557,1435434,382790,25698,162190,139354,469511,55164,43713,218779,59050,35854,239538,274313,1668751,61565,351219,351038,374862,40518
2020-12-15 15:30:00-05:00,16.895,127.41,97.18,3157.6399,229.81,254.86,28.605,224.32,100.905,274.53,59.38,213.445,145.96,213.69,43.43,16.37,38.5521,635.5708,29.62,397.79,16.895,127.41,97.18,3157.6399,229.81,254.86,28.605,224.32,100.905,274.53,59.38,213.445,145.96,213.69,43.43,16.37,38.5521,635.5708,29.62,397.79,16.92,127.68,97.34,3161.75,230.1799,254.8699,28.625,224.49,101.3044,274.56,59.455,213.57,146.5,213.97,43.44,16.52,38.625,637.3712,29.65,399.07,16.84,127.28,97.13,3157.0,229.67,254.26,28.592,224.275,100.89,273.61,59.373,213.3753,145.85,213.63,43.25,16.3411,38.54,634.7,29.61,397.7,16.9184,127.6084,97.23,3161.6399,230.0703,254.34,28.61,224.45,101.3044,274.08,59.45,213.38,146.282,213.95,43.285,16.52,38.58,637.22,29.63,398.93,1036466,1443461,523010,24602,207674,186975,584188,77773,49655,301344,98419,24885,268854,252530,930117,285722,447424,345978,439732,36540
2020-12-15 15:35:00-05:00,16.9186,127.349,97.15,3160.2949,229.825,254.795,28.595,224.35,100.87,274.48,59.36,213.7,146.37,213.79,43.42,16.3673,38.555,633.825,29.605,397.59,16.9186,127.349,97.15,3160.2949,229.825,254.795,28.595,224.35,100.87,274.48,59.36,213.7,146.37,213.79,43.42,16.3673,38.555,633.825,29.605,397.59,16.94,127.4502,97.23,3160.75,229.85,254.94,28.61,224.41,101.05,274.6997,59.405,213.82,146.49,213.9,43.5,16.38,38.6,635.89,29.6295,398.14,16.89,127.26,97.09,3158.0049,229.51,254.75,28.56,224.26,100.86,274.42,59.36,213.43,145.9484,213.61,43.3701,16.35,38.535,633.77,29.59,397.5,16.8958,127.4,97.1763,3158.3049,229.8399,254.8661,28.605,224.3263,100.895,274.52,59.38,213.435,145.9484,213.68,43.43,16.37,38.555,635.565,29.62,397.8888,857304,1211098,379705,21701,166249,142969,833367,70231,52808,212305,103288,36543,193368,231675,929162,157935,558105,301350,528599,26389
2020-12-15 15:40:00-05:00,16.9543,127.64,97.17,3160.5,229.8967,255.14,28.595,224.52,100.65,274.294,59.435,213.76,147.29,214.0101,43.525,16.37,38.59,635.0933,29.645,398.0363,16.9543,127.64,97.17,3160.5,229.8967,255.14,28.595,224.52,100.65,274.294,59.435,213.76,147.29,214.0101,43.525,16.37,38.59,635.0933,29.645,398.0363,16.9899,127.64,97.2167,3161.3899,230.0,255.2154,28.62,224.62,100.835,274.53,59.45,213.94,147.33,214.07,43.54,16.38,38.6,635.3399,29.65,398.0363,16.89,127.28,97.1,3159.0,229.56,254.7,28.57,224.1801,100.59,274.0,59.34,213.54,146.31,213.77,43.33,16.33,38.54,633.21,29.59,397.25,16.915,127.35,97.15,3159.3501,229.8254,254.795,28.595,224.35,100.83,274.53,59.36,213.675,146.34,213.79,43.41,16.36,38.55,633.74,29.61,397.67,894537,1535097,460891,25923,206908,230240,455073,69771,47492,159772,120345,30454,336136,218498,1039851,113793,672881,392658,498121,32715
2020-12-15 15:45:00-05:00,16.955,127.76,97.2083,3158.5801,229.8499,255.22,28.615,224.325,100.66,274.3617,59.375,213.64,146.7597,213.84,43.3984,16.3407,38.61,634.2422,29.695,399.202,16.955,127.76,97.2083,3158.5801,229.8499,255.22,28.615,224.325,100.66,274.3617,59.375,213.64,146.7597,213.84,43.3984,16.3407,38.61,634.2422,29.695,399.202,16.98,127.78,97.2572,3161.9199,230.0,255.26,28.62,224.61,100.69,274.43,59.455,213.82,147.31,214.09,43.54,16.38,38.64,635.75,29.695,399.25,16.95,127.49,97.09,3157.1001,229.776,255.06,28.59,224.32,100.53,274.1322,59.375,213.62,146.455,213.83,43.295,16.3311,38.57,633.13,29.64,397.81,16.95,127.635,97.17,3160.5,229.885,255.16,28.595,224.52,100.65,274.28,59.4311,213.73,147.265,214.01,43.5237,16.37,38.58,635.125,29.645,398.07,563694,2153628,377798,25685,155542,168730,526373,89442,78592,189318,140164,30227,240633,239879,1016546,200244,760113,425334,620724,39914
2020-12-15 15:50:00-05:00,16.925,127.7757,97.015,3164.3799,229.24,254.98,28.575,224.31,101.42,276.0,59.43,213.77,146.7,214.14,43.4575,16.445,38.555,633.5027,29.6299,399.75,16.925,127.7757,97.015,3164.3799,229.24,254.98,28.575,224.31,101.42,276.0,59.43,213.77,146.7,214.14,43.4575,16.445,38.555,633.5027,29.6299,399.75,16.975,127.81,97.21,3164.3899,230.0,255.24,28.62,224.43,101.42,276.08,59.46,213.85,146.9838,214.21,43.53,16.46,38.62,634.24,29.71,400.23,16.91,127.53,97.014,3156.595,229.17,254.62,28.55,224.21,100.63,274.3,59.37,213.56,146.5,213.7,43.31,16.32,38.54,630.94,29.6,398.87,16.96,127.76,97.21,3158.1235,229.85,255.22,28.61,224.32,100.66,274.3,59.37,213.58,146.66,213.85,43.4,16.3411,38.6,634.23,29.695,399.2,1107704,2627608,576746,51519,298193,283095,1248580,123466,112427,618467,402344,63163,253273,672867,1400536,388586,927009,565585,1224205,80281
2020-12-15 15:55:00-05:00,17.01,127.893,97.125,3166.45,229.4901,255.19,28.64,224.54,101.23,275.68,59.45,214.26,147.28,214.16,43.4901,16.52,38.72,632.685,29.73,399.42,17.01,127.893,97.125,3166.45,229.4901,255.19,28.64,224.54,101.23,275.68,59.45,214.26,147.28,214.16,43.4901,16.52,38.72,632.685,29.73,399.42,17.02,127.9,97.125,3166.45,229.56,255.4,28.65,224.68,101.73,276.02,59.47,214.26,147.32,214.19,43.52,16.52,38.72,634.38,29.74,399.77,16.91,127.64,96.85,3163.0701,229.078,254.84,28.57,224.1675,101.21,275.39,59.33,213.76,146.63,213.98,43.4,16.425,38.54,632.3601,29.62,398.8825,16.925,127.78,97.0101,3164.8699,229.24,254.99,28.5799,224.32,101.47,276.0,59.42,213.77,146.7,214.14,43.455,16.45,38.555,633.58,29.625,399.75,2331947,3726128,936893,105774,428894,446892,2016641,259341,170097,773993,449496,124671,646858,885573,1571821,540110,2240712,685200,2268650,77209
2020-12-16 09:30:00-05:00,16.86,126.8259,96.5799,3172.6799,230.035,258.87,28.705,225.1,101.62,273.805,59.3332,214.04,138.8,215.17,44.2531,16.6465,37.8716,627.4,29.685,403.2,16.86,126.8259,96.5799,3172.6799,230.035,258.87,28.705,225.1,101.62,273.805,59.3332,214.04,138.8,215.17,44.2531,16.6465,37.8716,627.4,29.685,403.2,16.96,127.7,97.21,3183.5801,230.18,259.65,28.8,225.48,102.17,275.185,59.47,214.33,138.8,215.32,44.79,17.08,38.47,632.5,29.74,404.525,16.71,126.604,96.21,3167.0,229.0,257.365,28.63,224.945,101.3,273.3123,59.16,213.39,134.31,214.72,44.16,16.59,37.8,625.34,29.48,399.75,16.88,127.6781,97.04,3176.2527,229.33,257.38,28.8,225.48,101.5325,274.76,59.31,213.39,137.75,214.75,44.25,16.9165,38.18,628.23,29.64,400.4861,5738946,7143689,2309250,177420,569568,1516999,1537745,124293,90875,635055,454270,52955,4085443,1119364,7132969,1133200,4947254,1924895,1520197,146334
2020-12-16 09:35:00-05:00,16.745,126.795,96.4184,3168.71,230.1463,258.465,28.675,224.19,101.99,273.1,59.1,213.3,139.7154,214.97,44.287,16.6689,38.0048,623.6581,29.715,403.5045,16.745,126.795,96.4184,3168.71,230.1463,258.465,28.675,224.19,101.99,273.1,59.1,213.3,139.7154,214.97,44.287,16.6689,38.0048,623.6581,29.715,403.5045,16.88,127.0781,96.93,3174.6313,230.83,259.18,28.735,225.044,102.33,273.91,59.36,214.2025,140.2495,215.33,44.33,16.7262,38.17,627.94,29.72,406.0,16.6,126.56,96.16,3163.6799,229.3026,258.25,28.63,224.0023,101.4,272.91,59.1,213.3,138.3364,214.8212,43.93,16.63,37.74,622.0,29.64,402.0,16.8622,126.83,96.59,3171.8601,229.99,258.834,28.705,225.044,101.4672,273.614,59.335,213.905,138.6955,215.16,44.25,16.6399,37.87,627.4,29.685,403.2,2393798,2898477,1183150,74117,376189,440095,669238,81371,83730,360475,146178,19479,1608536,508448,4077125,264103,1942017,1141649,614439,168185
2020-12-16 09:40:00-05:00,16.8259,126.7,96.3295,3174.3,231.34,259.1,28.675,224.365,101.96,273.0231,59.07,212.83,139.7041,215.5711,44.7206,16.635,37.96,620.76,29.645,402.56,16.8259,126.7,96.3295,3174.3,231.34,259.1,28.675,224.365,101.96,273.0231,59.07,212.83,139.7041,215.5711,44.7206,16.635,37.96,620.76,29.645,402.56,16.83,126.98,96.56,3175.0,231.34,259.2,28.69,224.74,102.29,273.4,59.15,213.625,141.334,215.62,44.88,16.6893,38.02,623.67,29.75,404.23,16.68,126.68,96.25,3165.0127,230.128,258.21,28.64,224.07,101.66,272.51,59.05,212.77,139.5,214.89,44.28,16.6222,37.8201,618.88,29.64,401.95,16.7414,126.795,96.415,3168.8999,230.128,258.465,28.68,224.16,102.2177,273.06,59.1,213.375,139.77,214.97,44.29,16.66,38.0074,623.61,29.71,403.67,1316852,1783904,784625,75451,459134,346769,597370,79381,54723,255298,127953,20567,1193623,481856,4477331,170148,1299696,1298579,290638,56554
2020-12-16 09:45:00-05:00,16.755,127.21,96.52,3183.1201,230.74,259.01,28.71,224.59,102.56,273.44,58.94,212.63,139.66,215.91,44.885,16.4762,38.035,623.74,29.69,402.9423,16.755,127.21,96.52,3183.1201,230.74,259.01,28.71,224.59,102.56,273.44,58.94,212.63,139.66,215.91,44.885,16.4762,38.035,623.74,29.69,402.9423,16.92,127.25,96.63,3184.1001,231.65,259.5725,28.73,224.805,102.61,273.69,59.07,213.2541,140.48,216.01,44.95,16.635,38.14,623.91,29.7,404.25,16.7524,126.68,96.27,3173.3799,230.61,258.9497,28.64,224.285,101.93,272.8,58.93,212.43,139.0,215.51,44.58,16.4315,37.95,620.3059,29.63,402.06,16.82,126.71,96.31,3174.845,231.28,259.1,28.68,224.2927,101.995,273.0211,59.0622,212.825,139.7648,215.58,44.75,16.635,37.97,620.5211,29.65,402.52,1710653,1845322,807605,95138,410645,460543,485846,40771,33395,170679,180815,27257,916367,669875,3672548,270603,990912,872344,314652,93741
2020-12-16 09:50:00-05:00,16.8865,127.205,96.3393,3204.3301,230.38,259.52,28.735,224.65,103.21,273.62,58.79,212.28,139.563,216.3211,45.155,16.5781,37.96,626.58,29.79,401.21,16.8865,127.205,96.3393,3204.3301,230.38,259.52,28.735,224.65,103.21,273.62,58.79,212.28,139.563,216.3211,45.155,16.5781,37.96,626.58,29.79,401.21,16.89,127.45,96.78,3205.0,230.8999,259.56,28.74,224.74,103.48,273.65,58.94,212.855,139.99,216.5,45.205,16.65,38.07,626.8,29.79,403.99,16.73,127.11,96.31,3183.1777,229.7836,258.72,28.69,224.5,102.65,272.77,58.69,212.255,138.52,215.74,44.56,16.4738,37.95,622.1777,29.67,401.1659,16.755,127.2101,96.52,3183.99,230.74,259.0,28.705,224.58,102.65,273.44,58.94,212.51,139.71,215.915,44.8838,16.4738,38.035,623.87,29.69,403.17,1372791,1903435,926915,201763,261594,242672,326716,46415,61431,216911,307712,22335,592677,562332,4521922,236104,657450,1103690,362721,83293
2020-12-16 09:55:00-05:00,16.975,127.16,96.23,3196.0,231.79,258.8877,28.79,224.3,102.65,273.88,58.8,212.43,139.1085,215.98,45.13,16.645,38.0221,623.13,29.88,397.03,16.975,127.16,96.23,3196.0,231.79,258.8877,28.79,224.3,102.65,273.88,58.8,212.43,139.1085,215.98,45.13,16.645,38.0221,623.13,29.88,397.03,16.99,127.47,96.47,3207.0,231.85,259.56,28.79,224.74,103.27,274.02,58.92,212.47,139.9092,216.643,45.26,16.65,38.12,626.605,29.89,401.77,16.84,127.14,96.23,3195.4299,230.16,258.27,28.72,224.24,102.4419,273.4846,58.7648,212.16,138.28,215.85,44.92,16.51,37.91,621.15,29.77,396.935,16.8884,127.21,96.33,3205.0,230.37,259.5164,28.7318,224.66,103.14,273.61,58.79,212.35,139.5246,216.31,45.16,16.58,37.96,626.5878,29.79,401.2525,1656265,1538876,703027,123633,390665,263767,499413,67356,39326,184703,138751,41579,644947,591446,3375155,140596,832657,780951,486593,111880
2020-12-16 10:00:00-05:00,16.9224,127.53,96.7862,3201.5845,230.71,259.18,28.675,224.08,103.4,274.616,58.83,212.3124,139.5138,216.2924,44.9722,16.673,37.8993,623.9364,29.7677,398.2,16.9224,127.53,96.7862,3201.5845,230.71,259.18,28.675,224.08,103.4,274.616,58.83,212.3124,139.5138,216.2924,44.9722,16.673,37.8993,623.9364,29.7677,398.2,17.04,127.56,96.8024,3205.7109,232.37,259.5,28.82,224.27,103.41,274.655,58.89,212.64,140.37,216.3,45.25,16.73,38.055,624.3676,29.905,398.5427,16.895,127.18,96.1,3192.1899,230.55,258.625,28.6538,223.75,102.3,273.62,58.805,212.2,138.6,215.72,44.92,16.6,37.865,621.6941,29.73,396.41,16.9741,127.185,96.24,3197.1101,231.79,258.89,28.785,224.25,102.59,273.88,58.81,212.3,139.035,215.9086,45.12,16.6236,38.02,623.1,29.885,397.05,1807751,1345671,877883,76774,470389,181542,508177,83584,81906,258540,101275,16628,691065,408447,3028024,185848,695678,546558,469460,73732
